split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/jury-annenkov_storming-the-winter-palace-1920.jpg,1,Cubism,3,4,3,2.7588737,1.8223151
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/karl-knaths_cylinders-1944.jpg,1,Cubism,5,3,5,2.1156852,-0.20866288
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/karl-knaths_frightened-deer-in-moonlight-1932.jpg,1,Cubism,7,2,7,0.31771496,2.1265104
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/karl-knaths_rye-bread.jpg,1,Cubism,7,2,7,1.0839869,0.22053131
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/karl-knaths_shacks-1964.jpg,1,Cubism,7,2,7,0.07424664,1.9702978
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_carpenter-1911.jpg,1,Cubism,1,0,1,-0.81957275,2.4424157
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_carpenter-1929.jpg,1,Cubism,5,3,5,0.7205596,-0.86121887
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_cubo-futurist-composition-1912.jpg,1,Cubism,0,5,0,-3.1915483,1.9485028
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_death-of-the-man-on-the-airplane-and-on-the-train-at-the-same-time-illustration-for-1913.jpg,1,Cubism,6,0,6,-1.2158115,3.9492128
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_death-of-the-mounted-general-1914.jpg,1,Cubism,1,0,1,-2.6359959,2.8801866
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_floor-polishers-1912.jpg,1,Cubism,2,7,2,-0.8095054,0.71303004
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_guard-1914.jpg,1,Cubism,2,7,2,-0.5692452,-0.3016362
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_lady-on-a-tram-station-1913.jpg,1,Cubism,7,3,7,0.04721252,-0.1532672
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_peasant-woman-with-buckets-1912.jpg,1,Cubism,7,0,7,-0.7651088,2.3367531
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_peasant-woman-with-buckets-1913.jpg,1,Cubism,0,5,0,-2.775816,2.6015894
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_pilot-1913-1.jpg,1,Cubism,2,5,2,-2.2893462,2.3315434
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_pilot-1913.jpg,1,Cubism,0,5,0,-3.3435585,2.236861
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_portrait-of-ivan-kliun-1913-1.jpg,1,Cubism,5,1,5,1.9972676,-0.056467272
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_portrait-of-ivan-kliun-1913.jpg,1,Cubism,0,0,0,-2.7416484,2.896131
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_prayer-1913-1.jpg,1,Cubism,1,0,1,-1.7342148,2.478975
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_reaper-1913.jpg,1,Cubism,0,5,0,-3.3529575,2.30846
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_station-without-a-stop-kunzevo-1913.jpg,1,Cubism,5,1,5,2.820649,-0.4872333
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_the-crew-on-the-move-1914.jpg,1,Cubism,0,5,0,-1.3840227,3.0522265
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_the-knifegrinder-1912.jpg,1,Cubism,4,3,4,2.2455082,1.1682067
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/konstantinos-parthenis_the-night-responds-to-my-complaints-1933.jpg,1,Cubism,2,2,2,-0.64639705,1.1107637
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lajos-tihanyi_still-life-with-pipe-1923.jpg,1,Cubism,4,3,4,2.4787042,1.6074791
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lasar-segall_brazilian-landscape-1925.jpg,1,Cubism,7,3,7,-0.003286843,-0.59524405
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/le-corbusier_taureau-i-1961.jpg,1,Cubism,4,6,4,-0.19082882,-1.2449454
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_poire-verte-et-couteau-1941.jpg,1,Cubism,5,1,5,2.3219094,-0.972317
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_still-life-with-envelope.jpg,1,Cubism,3,4,3,3.026143,-0.9454338
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_still-life-with-ephemeris-1914.jpg,1,Cubism,4,3,4,2.1625235,-0.46257436
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_the-large-fly-1937.jpg,1,Cubism,2,7,2,1.9245341,-0.87936926
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_viareggio-la-depeche-de-toulouse.jpg,1,Cubism,7,2,7,-0.97990644,1.5065516
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-schanker_forms-in-action-1941.jpg,1,Cubism,6,5,6,-0.8081956,3.9780884
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lyonel-feininger_gelmeroda-iii-1913.jpg,1,Cubism,4,3,4,0.2948968,-1.267873
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lyonel-feininger_gelmeroda-ix-1926.jpg,1,Cubism,4,6,4,0.26782858,-1.2822464
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lyonel-feininger_the-cathedral-1920.jpg,1,Cubism,2,7,2,0.050185505,-0.019265886
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lyubov-popova_sketch-for-portrait.jpg,1,Cubism,5,1,5,0.97028613,-0.7191018
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/m-c-escher_not_detected_204650.jpg,1,Cubism,6,5,6,-1.3690228,4.0186872
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/m-h-maxy_organ-grinder-1940.jpg,1,Cubism,3,4,3,3.2869165,-0.019770535
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/m-h-maxy_st-george-place-in-crotches-1935.jpg,1,Cubism,4,7,4,1.6181074,1.5505573
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/man-ray_hills.jpg,1,Cubism,4,6,4,2.539841,1.6864824
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/man-ray_untitled-1.jpg,1,Cubism,0,0,0,-3.1159859,1.9461328
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marc-chagall_composition-with-goat-1917.jpg,1,Cubism,6,5,6,-1.0257871,4.0977626
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marc-chagall_cubist-landscape-1918.jpg,1,Cubism,1,2,1,-1.051857,2.1056163
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marc-chagall_the-smolensk-newspaper-1914.jpg,1,Cubism,6,5,6,-0.93773794,3.7720022
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marc-chagall_the-soldier-drinks-1912.jpg,1,Cubism,0,5,0,-3.3799787,1.6981585
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marcel-janco_caf-concert-1927.jpg,1,Cubism,5,1,5,2.4426577,-0.5705599
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marcel-janco_still-life.jpg,1,Cubism,4,5,4,1.4186866,2.240048
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marevna-marie-vorobieff_port-of-stockholm-1962.jpg,1,Cubism,7,2,7,0.53498995,1.4739919
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marevna-marie-vorobieff_study-of-a-dead-crow-1955.jpg,1,Cubism,1,0,1,-1.0649476,2.0936742
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/mario-sironi_the-plane.jpg,1,Cubism,0,3,0,1.2770934,-0.11852257
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marsden-hartley_e-1915.jpg,1,Cubism,3,4,3,4.380535,-1.5244939
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/max-ernst_33-little-girls-chasing-butterflies-1958.jpg,1,Cubism,4,6,4,-0.030450389,-0.9210421
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/max-weber_russian-ballet.jpg,1,Cubism,7,3,7,2.7611284,1.2978271
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_cyclist.jpg,1,Cubism,5,7,5,1.5291586,0.18696368
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_espagnole.jpg,1,Cubism,5,1,5,2.3823702,-0.68521196
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_the-weaver-loom-woman-1913.jpg,1,Cubism,4,3,4,2.4035897,-0.20649125
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/nikos-hadjikyriakos-ghikas_paris-roofs-ii-1952.jpg,1,Cubism,7,2,7,0.05731604,1.3471718
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition-1.jpg,1,Cubism,5,1,5,2.210385,-0.57323426
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition-2.jpg,1,Cubism,7,3,7,-0.21389675,4.0908437
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition.jpg,1,Cubism,5,3,5,0.47251678,0.13394886
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstraction-1914.jpg,1,Cubism,4,7,4,-2.35313,1.7804825
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_composition-1915.jpg,1,Cubism,2,7,2,-1.4766687,0.8433852
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_electrician-1915.jpg,1,Cubism,1,0,1,-0.72728145,2.5235224
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_female-portrait-1914.jpg,1,Cubism,2,2,2,-1.0160034,0.8287469
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_fire-in-kiev-1916.jpg,1,Cubism,7,7,7,0.435087,0.98056024
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_forest-boyarka-1915.jpg,1,Cubism,7,3,7,0.38092154,0.91442007
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_girl-with-a-hoop-1913.jpg,1,Cubism,4,3,4,-0.13031912,-1.3185241
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_head-1914.jpg,1,Cubism,7,3,7,2.4896855,-0.20642267
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_memories-of-the-caucasus-1916.jpg,1,Cubism,4,3,4,0.0829071,-0.28703576
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_self-portrait.jpg,1,Cubism,7,3,7,-0.32650614,-0.44389933
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_sennoy-market-kiev-1914.jpg,1,Cubism,5,3,5,1.7172631,-0.015949374
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_still-life-with-flowers-1914.jpg,1,Cubism,5,1,5,2.1917918,0.909215
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_tea-kettle.jpg,1,Cubism,2,7,2,-0.8682211,0.5881525
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_tram-1914.jpg,1,Cubism,7,2,7,0.062837765,1.5628787
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olexandr-archipenko_in-the-cafe-woman-with-cup.jpg,1,Cubism,0,5,0,-3.7774267,2.5958707
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olexandr-archipenko_mask-1911.jpg,1,Cubism,1,0,1,-1.3140811,2.526378
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olexandr-archipenko_woman-with-a-fan.jpg,1,Cubism,1,0,1,-2.6202762,2.8541827
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_blue-on-tin.jpg,1,Cubism,3,4,3,3.1011286,0.5981989
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_city-on-fire.jpg,1,Cubism,2,3,2,-3.1602182,1.7199963
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_directional-lines.jpg,1,Cubism,7,7,7,-0.5737468,0.118177615
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_disjunction-of-forms.jpg,1,Cubism,5,1,5,3.0324569,-0.6513141
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_lady-in-pink-artist-s-sister-anna-rozanova.jpg,1,Cubism,7,3,7,-0.104158394,1.9994792
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_pub-auction.jpg,1,Cubism,0,5,0,-3.1493278,2.2835333
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_the-composition-with-the-train-1910.jpg,1,Cubism,7,3,7,0.100749224,1.8951516
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_the-factory-and-the-bridge.jpg,1,Cubism,2,7,2,-0.42307675,0.65760493
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oscar-dominguez_femme-l-ecritoire-1943.jpg,1,Cubism,5,1,5,1.2985393,-1.4110469
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/otto-gustav-carlsund_composition-g-om-trique-1925.jpg,1,Cubism,0,5,0,-3.2935445,2.1727543
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/otto-gustav-carlsund_staden-p-berget-1947.jpg,1,Cubism,2,2,2,-0.80082774,0.18624303
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_algerian-women-delacroix-1955.jpg,1,Cubism,3,1,3,2.157191,0.66993344
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_bottle-of-vieux-marc-glass-guitar-and-newspaper-1913.jpg,1,Cubism,4,5,4,0.9748485,2.976774
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_figure-with-fruit-dish.jpg,1,Cubism,5,1,5,1.6005152,-1.4015622
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_flowers-on-the-table-1907.jpg,1,Cubism,5,1,5,0.978595,-1.0630404
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_guitar-bottle-and-fruit-bowl-1921.jpg,1,Cubism,7,2,7,-0.15738265,1.6348152
