split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2,pca_denoised_cluster,final_cluster,pca_umap_dim1,pca_umap_dim2
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/henri-laurens_la-grande-musicienne-1937.jpg,1,Cubism,5,3,5,2.5542703,0.27638656,7,7,4.54992,-0.84267956
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/jacques-villon_composition-1947.jpg,1,Cubism,1,5,1,-2.4125106,2.5297353,7,7,0.06699657,2.6534326
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/jacques-villon_rider-in-the-ring-1952.jpg,1,Cubism,1,0,1,-1.6317446,3.4428284,4,4,-1.5310416,3.4645896
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/jean-hugo_table-de-jeu-1919.jpg,1,Cubism,5,1,5,2.2831864,0.38509077,7,7,5.3414063,0.49677867
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/jean-metzinger_the-village-1918.jpg,1,Cubism,5,3,5,1.8428788,-0.10710109,0,0,3.4559093,0.2663944
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/johannes-itten_der-bachs-nger-helge-lindberg-1916.jpg,1,Cubism,0,5,0,-3.389358,2.414289,3,3,0.17032285,4.7325344
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/johannes-sveinsson-kjarval_hvitasunnudagr-1919.jpg,1,Cubism,2,7,2,1.1792802,1.1530454,0,0,1.3843822,0.092463546
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/john-marin_stonington-maine-1923.jpg,1,Cubism,1,0,1,-1.7209492,3.230974,4,4,-1.3648802,3.5543685
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_a-pot-of-geraniums-1915.jpg,1,Cubism,5,3,5,1.6737701,0.007188517,7,7,2.1690238,-0.20507342
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_bottle-and-glass-on-a-table-1914.jpg,1,Cubism,2,7,2,-1.7115502,1.2290285,0,0,1.0433862,1.904872
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_bottle-glass-and-newspaper.jpg,1,Cubism,3,1,3,3.5820363,-0.90518117,5,5,6.5324607,0.19779667
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_clown.jpg,1,Cubism,2,3,2,2.706361,-1.1809981,7,7,4.296809,-0.66744536
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_figs.jpg,1,Cubism,2,7,2,1.6469668,-1.0635899,7,7,3.913374,0.9143145
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_flowers-1914.jpg,1,Cubism,4,3,4,1.4768674,-0.17516522,7,7,3.4785182,0.72772795
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_fruit-bowl-and-fruit.jpg,1,Cubism,3,1,3,3.1451564,-0.8467725,5,5,5.056401,-0.4409803
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_fruit-bowl-with-bottle.jpg,1,Cubism,6,5,6,-0.79493326,3.9917138,1,1,-2.4763439,2.5676847
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_glass-and-bottle.jpg,1,Cubism,5,1,5,3.1884596,-0.5201916,7,7,5.578151,0.39926895
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_grapes-1913.jpg,1,Cubism,5,7,5,2.2527423,-1.1966085,7,7,4.18108,0.23981673
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_guitar-and-pipe-1913.jpg,1,Cubism,2,7,2,0.9271253,-1.1950189,7,7,2.7454169,0.6076817
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_harlequin-at-a-table-1919.jpg,1,Cubism,5,1,5,2.5808766,-0.87543344,7,7,4.3410096,0.2187058
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_pears-and-grapes-on-a-table-1913.jpg,1,Cubism,2,7,2,1.4251584,-1.1936224,7,7,3.7870219,1.0913652
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_tea-cups-1914.jpg,1,Cubism,5,3,5,2.1685266,1.5900191,6,6,3.9019501,2.0448213
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_the-bottle-of-anis-del-mono-1914.jpg,1,Cubism,4,3,4,-0.1341063,-1.3866022,6,6,2.5805175,1.4708163
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_the-mountain-le-canigou-1921.jpg,1,Cubism,6,5,6,-0.8650828,3.6572158,1,1,-1.8108348,2.500463
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_the-reader-1926.jpg,1,Cubism,2,3,2,2.0224314,-1.2243705,7,7,3.8699923,0.41293138
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_the-three-masks-1923.jpg,1,Cubism,3,4,3,4.64973,0.71509683,2,2,7.6663256,2.7190619
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_the-violin-1914.jpg,1,Cubism,5,1,5,1.4005114,-1.2747267,7,7,4.2985096,1.093392
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/juan-gris_tobacco-newspaper-and-bottle-of-wine-1914.jpg,1,Cubism,5,1,5,1.8969452,-0.8230554,7,7,4.242285,0.49783063
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/julio-gonzalez_fantastic-figure-1937.jpg,1,Cubism,1,0,1,-1.0791701,2.0392938,4,4,-0.70261216,0.58774275
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/jury-annenkov_portrait-of-vsevolod-meyerhold-1.jpg,1,Cubism,0,0,0,-1.503248,2.1637053,4,4,-0.12491645,3.2625182
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/jury-annenkov_storming-the-winter-palace-1920.jpg,1,Cubism,3,4,3,2.7588737,1.8223151,5,5,3.1860728,2.6267147
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/karl-knaths_cylinders-1944.jpg,1,Cubism,5,3,5,2.1156852,-0.20866288,7,7,3.6176016,0.078510635
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/karl-knaths_frightened-deer-in-moonlight-1932.jpg,1,Cubism,7,2,7,0.31771496,2.1265104,7,7,-0.21169269,-1.0821389
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/karl-knaths_rye-bread.jpg,1,Cubism,7,2,7,1.0839869,0.22053131,7,7,2.6350255,-0.2026603
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/karl-knaths_shacks-1964.jpg,1,Cubism,7,2,7,0.07424664,1.9702978,7,7,-0.37674952,-1.2058109
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_carpenter-1911.jpg,1,Cubism,1,0,1,-0.81957275,2.4424157,4,4,-1.070914,0.15775192
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_carpenter-1929.jpg,1,Cubism,5,3,5,0.7205596,-0.86121887,0,0,2.4301045,-1.0327393
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_cubo-futurist-composition-1912.jpg,1,Cubism,0,5,0,-3.1915483,1.9485028,3,3,0.17749982,4.042474
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_death-of-the-man-on-the-airplane-and-on-the-train-at-the-same-time-illustration-for-1913.jpg,1,Cubism,6,0,6,-1.2158115,3.9492128,1,1,-2.2221394,2.8551292
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_death-of-the-mounted-general-1914.jpg,1,Cubism,1,0,1,-2.6359959,2.8801866,4,4,-0.77308005,4.186956
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_floor-polishers-1912.jpg,1,Cubism,2,7,2,-0.8095054,0.71303004,7,7,2.0658212,0.81517935
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_guard-1914.jpg,1,Cubism,2,7,2,-0.5692452,-0.3016362,0,0,0.9060558,0.47925183
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_lady-on-a-tram-station-1913.jpg,1,Cubism,7,3,7,0.04721252,-0.1532672,7,7,1.673007,-0.25801042
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_peasant-woman-with-buckets-1912.jpg,1,Cubism,7,0,7,-0.7651088,2.3367531,4,4,-0.843599,-0.324568
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_peasant-woman-with-buckets-1913.jpg,1,Cubism,0,5,0,-2.775816,2.6015894,3,3,-0.14758337,4.2404075
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_pilot-1913-1.jpg,1,Cubism,2,5,2,-2.2893462,2.3315434,3,3,0.106653206,2.7960155
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_pilot-1913.jpg,1,Cubism,0,5,0,-3.3435585,2.236861,3,3,-0.0076205838,4.378378
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_portrait-of-ivan-kliun-1913-1.jpg,1,Cubism,5,1,5,1.9972676,-0.056467272,7,7,5.3040895,0.9117617
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_portrait-of-ivan-kliun-1913.jpg,1,Cubism,0,0,0,-2.7416484,2.896131,3,3,-0.62102646,4.350066
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_prayer-1913-1.jpg,1,Cubism,1,0,1,-1.7342148,2.478975,4,4,-0.85375226,3.6450586
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_reaper-1913.jpg,1,Cubism,0,5,0,-3.3529575,2.30846,3,3,-0.023272099,4.368104
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_station-without-a-stop-kunzevo-1913.jpg,1,Cubism,5,1,5,2.820649,-0.4872333,7,7,5.4517975,0.68240744
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_the-crew-on-the-move-1914.jpg,1,Cubism,0,5,0,-1.3840227,3.0522265,7,7,0.05361238,2.7920377
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/kazimir-malevich_the-knifegrinder-1912.jpg,1,Cubism,4,3,4,2.2455082,1.1682067,7,7,2.986914,0.64622885
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/konstantinos-parthenis_the-night-responds-to-my-complaints-1933.jpg,1,Cubism,2,2,2,-0.64639705,1.1107637,7,7,0.7038871,0.8607351
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lajos-tihanyi_still-life-with-pipe-1923.jpg,1,Cubism,4,3,4,2.4787042,1.6074791,6,6,3.8226533,2.1061215
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lasar-segall_brazilian-landscape-1925.jpg,1,Cubism,7,3,7,-0.003286843,-0.59524405,0,0,0.5378508,-1.1443595
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/le-corbusier_taureau-i-1961.jpg,1,Cubism,4,6,4,-0.19082882,-1.2449454,6,6,2.7274508,1.8754501
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_poire-verte-et-couteau-1941.jpg,1,Cubism,5,1,5,2.3219094,-0.972317,7,7,4.4333,0.18232426
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_still-life-with-envelope.jpg,1,Cubism,3,4,3,3.026143,-0.9454338,5,5,5.4934673,-0.5657185
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_still-life-with-ephemeris-1914.jpg,1,Cubism,4,3,4,2.1625235,-0.46257436,0,0,3.4419281,0.8540079
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_the-large-fly-1937.jpg,1,Cubism,2,7,2,1.9245341,-0.87936926,0,0,2.9529927,0.18523495
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-marcoussis_viareggio-la-depeche-de-toulouse.jpg,1,Cubism,7,2,7,-0.97990644,1.5065516,4,4,-0.15258712,0.6938286
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/louis-schanker_forms-in-action-1941.jpg,1,Cubism,6,5,6,-0.8081956,3.9780884,1,1,-2.3777635,2.1644852
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lyonel-feininger_gelmeroda-iii-1913.jpg,1,Cubism,4,3,4,0.2948968,-1.267873,6,6,2.6652014,1.9571971
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lyonel-feininger_gelmeroda-ix-1926.jpg,1,Cubism,4,6,4,0.26782858,-1.2822464,6,6,2.7358584,1.8096021
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lyonel-feininger_the-cathedral-1920.jpg,1,Cubism,2,7,2,0.050185505,-0.019265886,0,0,2.4340515,-0.59389585
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/lyubov-popova_sketch-for-portrait.jpg,1,Cubism,5,1,5,0.97028613,-0.7191018,5,5,2.9293463,-0.18232144
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/m-c-escher_not_detected_204650.jpg,1,Cubism,6,5,6,-1.3690228,4.0186872,1,1,-2.3672678,2.9436674
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/m-h-maxy_organ-grinder-1940.jpg,1,Cubism,3,4,3,3.2869165,-0.019770535,5,5,5.945961,0.3735568
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/m-h-maxy_st-george-place-in-crotches-1935.jpg,1,Cubism,4,7,4,1.6181074,1.5505573,6,6,2.3809562,1.4525234
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/man-ray_hills.jpg,1,Cubism,4,6,4,2.539841,1.6864824,6,6,3.0246406,2.4305425
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/man-ray_untitled-1.jpg,1,Cubism,0,0,0,-3.1159859,1.9461328,3,3,0.031227937,3.6740532
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marc-chagall_composition-with-goat-1917.jpg,1,Cubism,6,5,6,-1.0257871,4.0977626,1,1,-2.388694,2.5589948
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marc-chagall_cubist-landscape-1918.jpg,1,Cubism,1,2,1,-1.051857,2.1056163,4,4,-1.1546136,0.40807298
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marc-chagall_the-smolensk-newspaper-1914.jpg,1,Cubism,6,5,6,-0.93773794,3.7720022,1,1,-2.2409062,2.242887
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marc-chagall_the-soldier-drinks-1912.jpg,1,Cubism,0,5,0,-3.3799787,1.6981585,3,3,0.33920822,4.776744
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marcel-janco_caf-concert-1927.jpg,1,Cubism,5,1,5,2.4426577,-0.5705599,5,5,4.8744254,0.4447319
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marcel-janco_still-life.jpg,1,Cubism,4,5,4,1.4186866,2.240048,6,6,1.3982912,2.0515876
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marevna-marie-vorobieff_port-of-stockholm-1962.jpg,1,Cubism,7,2,7,0.53498995,1.4739919,7,7,-0.19182253,-1.3875363
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marevna-marie-vorobieff_study-of-a-dead-crow-1955.jpg,1,Cubism,1,0,1,-1.0649476,2.0936742,7,7,-1.015567,0.68503475
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/mario-sironi_the-plane.jpg,1,Cubism,0,3,0,1.2770934,-0.11852257,3,3,2.0536926,-0.00471432
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marsden-hartley_e-1915.jpg,1,Cubism,3,4,3,4.380535,-1.5244939,5,5,6.886778,-0.16588177
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/max-ernst_33-little-girls-chasing-butterflies-1958.jpg,1,Cubism,4,6,4,-0.030450389,-0.9210421,6,6,0.63510436,-0.0053654066
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/max-weber_russian-ballet.jpg,1,Cubism,7,3,7,2.7611284,1.2978271,7,7,4.2053213,-1.2127354
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_cyclist.jpg,1,Cubism,5,7,5,1.5291586,0.18696368,7,7,2.3618634,-0.04845081
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_espagnole.jpg,1,Cubism,5,1,5,2.3823702,-0.68521196,0,0,4.532575,0.45608038
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_the-weaver-loom-woman-1913.jpg,1,Cubism,4,3,4,2.4035897,-0.20649125,0,0,3.96526,-0.9367458
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/nikos-hadjikyriakos-ghikas_paris-roofs-ii-1952.jpg,1,Cubism,7,2,7,0.05731604,1.3471718,4,4,0.25367442,-0.3107344
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition-1.jpg,1,Cubism,5,1,5,2.210385,-0.57323426,7,7,4.2843585,0.35246533
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition-2.jpg,1,Cubism,7,3,7,-0.21389675,4.0908437,7,7,0.20956978,-1.4448757
